imdb_id,imdb_link,title,imdb_score,genre,poster
113234,http://www.imdb.com/title/tt113234,Gumby: The Movie (1995),6.2,Animation|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0ODM1MjExOF5BMl5BanBnXkFtZTcwNDY0ODcyMg@@._V1_UY268_CR3,0,182,268_AL_.jpg"
109906,http://www.imdb.com/title/tt109906,The Glass Shield (1994),6.6,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNDUyMTg2N15BMl5BanBnXkFtZTcwMTQ5OTAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110057,http://www.imdb.com/title/tt110057,Hoop Dreams (1994),8.3,Documentary|Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ1MDA0YWMtMDliZC00N2ZhLWIwZDItNjhjNTMzYTMwMWU4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110005,http://www.imdb.com/title/tt110005,Heavenly Creatures (1994),7.4,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjUwNGIwNDctZmQ1ZC00YTEzLWI3MzQtZGMyODlmZGU4ZDdhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110066,http://www.imdb.com/title/tt110066,Houseguest (1995),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MDQ1NTY1Ml5BMl5BanBnXkFtZTYwODgxODQ5._V1_UY268_CR2,0,182,268_AL_.jpg"
110116,http://www.imdb.com/title/tt110116,Immortal Beloved (1994),7.5,Biography|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzE3NjQ4MTQyNV5BMl5BanBnXkFtZTYwOTU1MDg4._V1_UX182_CR0,0,182,268_AL_.jpg"
110006,http://www.imdb.com/title/tt110006,Heavy Weights (1995),6.7,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MDMyODQwM15BMl5BanBnXkFtZTYwNTY5Mzk5._V1_UY268_CR2,0,182,268_AL_.jpg"
113360,http://www.imdb.com/title/tt113360,The Hunted (1995),5.9,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MjA5Nzg1M15BMl5BanBnXkFtZTcwOTU5ODEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
110099,http://www.imdb.com/title/tt110099,I.Q. (1994),6.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTc2ODg3NV5BMl5BanBnXkFtZTcwNjEyNTUxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110148,http://www.imdb.com/title/tt110148,Interview with the Vampire: The Vampire Chronicles (1994),7.6,Drama|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BYThmYjJhMGItNjlmOC00ZDRiLWEzNjUtZjU4MjA3MzY0MzFmXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
113463,http://www.imdb.com/title/tt113463,Jefferson in Paris (1995),5.7,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MjA3MDQ3Nl5BMl5BanBnXkFtZTcwNTkyNTUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
110189,http://www.imdb.com/title/tt110189,The Jerky Boys (1995),4.6,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4OTI4OTEyNF5BMl5BanBnXkFtZTcwNDk5NjUyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
110216,http://www.imdb.com/title/tt110216,Junior (1994),4.5,Comedy|Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjA3MTUxMl5BMl5BanBnXkFtZTcwMDk2MjAyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
113501,http://www.imdb.com/title/tt113501,Just Cause (1995),6.4,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzNlNzEyMDEtMjM0Yi00YjNiLWI4YmItNjFjZWQ2MWUxMTZiXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
113538,http://www.imdb.com/title/tt113538,A Kid in King Arthur's Court (1995),4.8,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyODY0Nzk2NF5BMl5BanBnXkFtZTcwNjQwMTMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
113552,http://www.imdb.com/title/tt113552,Kiss of Death (1995),5.9,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTY2MTMyMjM0OV5BMl5BanBnXkFtZTcwNzQ0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
76759,http://www.imdb.com/title/tt76759,Star Wars: Episode IV - A New Hope (1977),8.7,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzQ2OTk4N2QtOGQwNy00MmI3LWEwNmEtOTk0OTY3NDk2MGJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg"
110367,http://www.imdb.com/title/tt110367,Little Women (1994),7.3,Drama|Family|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MzkwMDczNV5BMl5BanBnXkFtZTcwNzU1ODYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
113670,http://www.imdb.com/title/tt113670,A Little Princess (1995),7.7,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110296,http://www.imdb.com/title/tt110296,Ladybird Ladybird (1994),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MjcyMzY0MF5BMl5BanBnXkFtZTcwMTExNDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
109731,http://www.imdb.com/title/tt109731,L'Enfer (1994),7.2,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTI1MDYzM15BMl5BanBnXkFtZTcwMjk3MzUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
103994,http://www.imdb.com/title/tt103994,Como agua para chocolate (1992),7.2,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNDI3MTIyMF5BMl5BanBnXkFtZTcwMzg5NDEzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
110322,http://www.imdb.com/title/tt110322,Legends of the Fall (1994),7.5,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMjYxNTAyN15BMl5BanBnXkFtZTgwMTc3MjkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
110443,http://www.imdb.com/title/tt110443,Major Payne (1995),6.1,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTAwODQwMF5BMl5BanBnXkFtZTcwMzE5NjMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
110365,http://www.imdb.com/title/tt110365,Little Odessa (1994),6.8,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzUyNzc5OV5BMl5BanBnXkFtZTcwODc4OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
107566,http://www.imdb.com/title/tt107566,Mi vida loca (1993),6.5,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg4ODk5NTQyN15BMl5BanBnXkFtZTcwMDM1MjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
110391,http://www.imdb.com/title/tt110391,Love Affair (1994),5.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzY0NTE3MF5BMl5BanBnXkFtZTcwOTk1NTAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
113691,http://www.imdb.com/title/tt113691,Losing Isaiah (1995),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjM0MTExMl5BMl5BanBnXkFtZTcwNjY4MjEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
110428,http://www.imdb.com/title/tt110428,The Madness of King George (1994),7.2,Biography|Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMzk0ODQyNV5BMl5BanBnXkFtZTcwODk0ODE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
109836,http://www.imdb.com/title/tt109836,Mary Shelley's Frankenstein (1994),6.4,Drama|Horror|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY3ZjIyOGMtZjI3YS00YTUxLTg4YjAtODhjNWM1Nzk4MDE3XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
113755,http://www.imdb.com/title/tt113755,Man of the House (1995),5,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE3MDZhMWYtYmZiMC00N2QwLWI1YTAtNjkwN2MxODU0NGFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110538,http://www.imdb.com/title/tt110538,Mixed Nuts (1994),5.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NzY1MDA4OF5BMl5BanBnXkFtZTcwMTYwNDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110516,http://www.imdb.com/title/tt110516,Milk Money (1994),5.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NDQ3NzU4NV5BMl5BanBnXkFtZTcwNTA1MTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110527,http://www.imdb.com/title/tt110527,Miracle on 34th Street (1994),6.4,Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjk3M2UyN2YtNmQ1MS00MWI3LWEzNGMtYTRkM2E5MWNjOWJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
113808,http://www.imdb.com/title/tt113808,Miami Rhapsody (1995),5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNjU3MTk2NV5BMl5BanBnXkFtZTcwMzU0MzQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
113896,http://www.imdb.com/title/tt113896,My Family (1995),7.3,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTM1Mzg4NV5BMl5BanBnXkFtZTgwMzY2NjQzMTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
113870,http://www.imdb.com/title/tt113870,Murder in the First (1995),7.3,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQyZGI3MWUtZGY5Ny00ZDFjLThjNzItYTI3ZTNhODJhNGVkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110684,http://www.imdb.com/title/tt110684,Nobody's Fool (1994),7.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0YzYzYzktNTY3NC00MDE0LThjMzYtMmY0MWZlNDdiYWY2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg"
110638,http://www.imdb.com/title/tt110638,Nell (1994),6.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM2MDQ0NTQ2OF5BMl5BanBnXkFtZTcwNjI2OTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
113967,http://www.imdb.com/title/tt113967,New Jersey Drive (1995),6.7,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NzA1MTA3Ml5BMl5BanBnXkFtZTcwMTc3NTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
117169,http://www.imdb.com/title/tt117169,New York Cop (1993),4.2,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNDY0MjMxOV5BMl5BanBnXkFtZTYwNzg3NjA5._V1_UX182_CR0,0,182,268_AL_.jpg"
106402,http://www.imdb.com/title/tt106402,Beyond Bedlam (1994),3.4,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMDkzNTg0OF5BMl5BanBnXkFtZTcwMzk2NTAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
113948,http://www.imdb.com/title/tt113948,Nemesis 2: Nebula (1995),4.7,Action|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgxZTE4ZGMtOTYxNS00Nzc2LWExYTEtN2FhMzg5NGE4YmFhXkEyXkFqcGdeQXVyNjUyMTU4NzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
110671,http://www.imdb.com/title/tt110671,Nina Takes a Lover (1994),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTU5Nzc3N15BMl5BanBnXkFtZTcwNzY4MTUyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
110632,http://www.imdb.com/title/tt110632,Natural Born Killers (1994),7.3,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NTU2Nzc0MV5BMl5BanBnXkFtZTcwMzY1OTM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110737,http://www.imdb.com/title/tt110737,Only You (1994),6.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmEzOWI2YTUtMDNkNS00MDRlLWFmMTctNDAyNTdiYjU5MDZiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR9,0,182,268_AL_.jpg"
110729,http://www.imdb.com/title/tt110729,Once Were Warriors (1994),7.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzODA3MzE4NF5BMl5BanBnXkFtZTcwMjIwMzAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
114151,http://www.imdb.com/title/tt114151,Poison Ivy II (1996),4.4,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI1NzYyMzc5MV5BMl5BanBnXkFtZTcwMjQwOTYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
114069,http://www.imdb.com/title/tt114069,Outbreak (1995),6.6,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTg1Mzk1NjAtNGFlOS00NzdlLWI0NTgtYzlmNTUzZGQ0NjYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110413,http://www.imdb.com/title/tt110413,L??on: The Professional (1994),8.6,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjdjMGU3MGYtN2Y5ZC00MTE4LWE4YWQtMTBhMjc3MTk0ZDUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
114113,http://www.imdb.com/title/tt114113,The Perez Family (1995),6.1,Comedy|Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MTI2Nzg0NF5BMl5BanBnXkFtZTcwOTcwOTc2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
114210,http://www.imdb.com/title/tt114210,A Pyromaniac's Love Story (1995),5.4,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzI4NzQ2Ml5BMl5BanBnXkFtZTcwOTQ4ODUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
110912,http://www.imdb.com/title/tt110912,Pulp Fiction (1994),8.9,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
114084,http://www.imdb.com/title/tt114084,Panther (1995),6.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDc3NDQ3N15BMl5BanBnXkFtZTcwODA3NzYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
105652,http://www.imdb.com/title/tt105652,Tui shou (1992),7.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzk0MDYzNV5BMl5BanBnXkFtZTcwNTkwNTgxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
110889,http://www.imdb.com/title/tt110889,Priest (1994),7.1,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzAyYzQ0ODQtNzNhMi00NWVkLTk1YTItODE4Y2U4YmE0NDgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110932,http://www.imdb.com/title/tt110932,Quiz Show (1994),7.5,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTYxNjdjMzUtYzAyNC00NWJhLWFlM2EtNWM4NDBhZmQ1YjJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
114129,http://www.imdb.com/title/tt114129,Picture Bride (1994),6.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjgzNDE4Ml5BMl5BanBnXkFtZTcwMzkzNzQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
110963,http://www.imdb.com/title/tt110963,Queen Margot (1994),7.5,Biography|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR8,0,182,268_AL_.jpg"
114214,http://www.imdb.com/title/tt114214,The Quick and the Dead (1995),6.4,Action|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI2ZTZmMmItMmM3YS00ZjUwLWJiODMtMmRjMWM4NDE0OWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
114296,http://www.imdb.com/title/tt114296,Roommates (1995),6.4,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNjMzMTkzN15BMl5BanBnXkFtZTcwOTY4NzkyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
110907,http://www.imdb.com/title/tt110907,Ready to Wear (1994),5,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NjkxNzQ2OV5BMl5BanBnXkFtZTYwNDUyNjc5._V1._CR2,2,330,423_UY268_CR13,0,182,268_AL_.jpg"
111495,http://www.imdb.com/title/tt111495,Three Colors: Red (1994),8.1,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
108394,http://www.imdb.com/title/tt108394,Three Colors: Blue (1993),8,Drama|Music|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjYxMzU5ZGItOTk0Yy00OGU4LTkyMGQtYmQ3MjQ0ODRjOTJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
111507,http://www.imdb.com/title/tt111507,Three Colors: White (1994),7.7,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODkzOWItNmM4NS00OGQzLTg5NjctOThjY2M1MGI5ZTRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
110769,http://www.imdb.com/title/tt110769,Pao Da Shuang Deng (1994),7,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTU3NDgxNV5BMl5BanBnXkFtZTcwMTI4NzEzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
114268,http://www.imdb.com/title/tt114268,Rent-a-Kid (1995),5.4,Drama|Family|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjYwMzA3Njg2MF5BMl5BanBnXkFtZTcwOTI1NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
110965,http://www.imdb.com/title/tt110965,Relative Fear (1994),5.7,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg"
114571,http://www.imdb.com/title/tt114571,Stuart Saves His Family (1995),5.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
111333,http://www.imdb.com/title/tt111333,The Swan Princess (1994),6.4,Animation|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM2OGM1MjAtYjA3Zi00NzEzLWFiOWMtYjg4MDdiMzYzMWVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UY268_CR3,0,182,268_AL_.jpg"
111112,http://www.imdb.com/title/tt111112,The Secret of Roan Inish (1994),7.5,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
111255,http://www.imdb.com/title/tt111255,The Specialist (1994),5.5,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjMwZDMwZTItMTc2MC00NDRlLWI3YmUtNTg0ZmQ3MzdhNDJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg"
111282,http://www.imdb.com/title/tt111282,Stargate (1994),7.1,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWEyYTQzNzQtZTg5OS00NDhkLTg1NjYtMzA5Y2MyYjYzNWQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
111070,http://www.imdb.com/title/tt111070,The Santa Clause (1994),6.4,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzI0ZGRiYTEtNGExYi00ZDI2LWExMjMtODMzNDZjMTVjOWMxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
111161,http://www.imdb.com/title/tt111161,The Shawshank Redemption (1994),9.3,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODU4MjU4NjIwNl5BMl5BanBnXkFtZTgwMDU2MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
111149,http://www.imdb.com/title/tt111149,Shallow Grave (1994),7.4,Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
108260,http://www.imdb.com/title/tt108260,Suture (1993),6.7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
106966,http://www.imdb.com/title/tt106966,Strawberry and Chocolate (1993),7.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzhjMDQ1YTctNTNmNS00NDZjLWFjYjUtM2FhZTA2NmYxZjJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg"
114594,http://www.imdb.com/title/tt114594,Swimming with Sharks (1994),7.1,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg"
